Price,Type,Area(sqm),NoBedrooms,NoBathrooms,Furnishing,Amenities,Location
9750,Apartment,138,2,3,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Kitchen Appliances,Security,Shared Gym,Shared Pool",West Bay
9500,Apartment,145,2,3,Furnished,"Balcony,Central A/C,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,View of Landmark,View of Water,Walk-in Closet",West Bay
6000,Apartment,125,2,1,Furnished,"Balcony,Built in Wardrobes,Concierge,Covered Parking,Kitchen Appliances,Security,Walk-in Closet",Old Airport Road
17000,Duplex,160,2+Maid,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Maid Service,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",Al Sadd
10285,Townhouse,133,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Shared Gym,Shared Spa,View of Water,Walk-in Closet",The Pearl
8000,Apartment,150,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool,Walk-in Closet",West Bay
10500,Apartment,215,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water,Walk-in Closet",The Pearl
4700,Apartment,95,2,2,Furnished,Covered Parking,Umm Ghuwailina
9923,Apartment,180,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",The Pearl
11500,Apartment,190,2,2,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Private Pool,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",The Pearl
20900,Duplex,357,2+Maid,3,Furnished,"Balcony,Central A/C,Concierge,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool,View of Water",The Pearl
12500,Apartment,137,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
4600,Apartment,120,2,3,Unfurnished,"Pets Allowed,Security",Old Airport Road
7100,Apartment,95,2,2,,,Al Nasr
7100,Apartment,95,2,2,,,Al Nasr
5750,Apartment,110,2,2,Furnished,"Balcony,Concierge,Kitchen Appliances,View of Landmark",Al Sadd
7500,Apartment,80,2,2,Furnished,"Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",Al Sadd
8500,Apartment,167,2+Maid,3,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool",West Bay
10286,Townhouse,140,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,125,2,1,Furnished,"Balcony,Built in Wardrobes,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Walk-in Closet",Old Airport Road
4500,Apartment,140,2,2,Unfurnished,"Central A/C,Covered Parking,Pets Allowed",Al Mansoura
8000,Apartment,110,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,Walk-in Closet",Al Sadd
5500,Apartment,120,2,2,Furnished,"Built in Wardrobes,Covered Parking,Security,Shared Gym",Najma
10000,Apartment,200,2,3,,,West Bay
10154,Apartment,129,2,3,,,The Pearl
9000,Apartment,156,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Study,View of Water",The Pearl
11000,Apartment,125,2+Maid,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Maids Room,Security,Shared Gym,Shared Pool,Walk-in Closet",Fereej Bin Mahmoud
9500,Apartment,115,2,2,,,West Bay
6000,Apartment,110,2,2,Unfurnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Private Gym,Shared Gym",Old Airport Road
12500,Apartment,139,2,3,Unfurnished,"Balcony,Children's Play Area,Kitchen Appliances,Shared Gym,Shared Pool,Shared Spa",The Pearl
11000,Apartment,125,2+Maid,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Maids Room,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",Al Sadd
9500,Apartment,170,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
12000,Apartment,170,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
10000,Apartment,180,2,2,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
8000,Apartment,151,2,2,Furnished,"Built in Wardrobes,Central A/C,Pets Allowed,Security,Shared Gym,Shared Pool",West Bay
8500,Apartment,167,2+Maid,3,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool",West Bay
12000,Apartment,180,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6500,Apartment,98,2,2,Furnished,"Built in Wardrobes,Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",West Bay
5000,Apartment,120,2,3,Partly furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Shared Gym,Shared Pool",Al Mansoura
12000,Apartment,170,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
9500,Apartment,170,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
10600,Apartment,138,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Security,Shared Gym",Al Waab
15000,Apartment,146,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Security,Shared Gym,Shared Pool",West Bay
9500,Apartment,150,2,3,,,West Bay
5000,Apartment,100,2,1,,,Najma
7500,Apartment,167,2+Maid,3,Unfurnished,"Built in Wardrobes,Central A/C,Covered Parking,Maids Room,Pets Allowed,Shared Gym,Shared Pool",West Bay
10000,Apartment,100,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Private Garden,Private Jacuzzi,Security,Shared Gym,Shared Pool,View of Landmark",Al Dafna
5500,Apartment,150,2,2,Furnished,"Concierge,Pets Allowed",Al Mansoura
9000,Apartment,130,2,3,Partly furnished,"Balcony,Barbecue Area,Built in Wardrobes,Children's Play Area,Children's Pool,Concierge,Covered Parking,Kitchen Appliances,Lobby in Building,Maid Service,Networked,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,Study,View of Landmark,View of Water,Walk-in Closet",Abu Hamour
8500,Apartment,94,2,2,Furnished,"Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Private Pool,Security,Shared Gym",West Bay
4500,Apartment,85,2,2,Partly furnished,"Covered Parking,Kitchen Appliances,Pets Allowed,Security",Fereej Kulaib
18000,Townhouse,227,2,2,Furnished,"Built in Wardrobes,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Private Garden,Shared Gym,Shared Pool",Al Dafna
5500,Apartment,105,2,1,Furnished,Covered Parking,Al Nasr
8600,Apartment,150,2+Maid,2,Furnished,"Central A/C,Children's Play Area,Covered Parking,Maids Room,Shared Gym,Shared Pool",West Bay
5500,Apartment,105,2,1,Furnished,Covered Parking,Al Nasr
14500,Apartment,127,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Walk-in Closet",The Pearl
7000,Apartment,94,2,2,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Security,Shared Gym,Shared Pool,Shared Spa",West Bay
8770,Apartment,125,2,2,Partly furnished,"Balcony,Barbecue Area,Built in Wardrobes,Children's Play Area,Children's Pool,Concierge,Covered Parking,Kitchen Appliances,Lobby in Building,Networked,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,Study,View of Landmark,Walk-in Closet",Al Waab
8500,Apartment,120,2,3,Furnished,"Central A/C,Children's Play Area,Covered Parking,Security",Abu Hamour
4500,Apartment,95,2,2,Unfurnished,"Balcony,Covered Parking,Security",Al Sadd
12000,Apartment,140,2,3,Unfurnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Pool,View of Water",The Pearl
5500,Apartment,105,2,1,Furnished,Covered Parking,Al Nasr
11400,Apartment,216,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Shared Gym,Shared Pool,View of Landmark",The Pearl
9000,Apartment,130,2,3,Partly furnished,"Balcony,Barbecue Area,Built in Wardrobes,Children's Play Area,Children's Pool,Concierge,Covered Parking,Kitchen Appliances,Lobby in Building,Maid Service,Networked,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,Study,View of Landmark,View of Water,Walk-in Closet",Abu Hamour
14500,Apartment,127,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Walk-in Closet",The Pearl
5500,Apartment,150,2,2,Furnished,"Concierge,Pets Allowed",Al Mansoura
9500,Apartment,167,2,3,Unfurnished,"Balcony,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",West Bay
10000,Apartment,130,2,3,Furnished,"Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security",West Bay
6500,Apartment,95,2,2,Unfurnished,"Built in Wardrobes,Covered Parking",Al Thumama
13000,Apartment,149,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maid Service,Security,Shared Gym,Shared Pool,View of Water",The Pearl
12000,Apartment,140,2,3,Unfurnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Pool,View of Water",The Pearl
5500,Villa,119,2,2,Furnished,"Kitchen Appliances,Pets Allowed",Al Thumama
4500,Apartment,95,2,2,Unfurnished,"Balcony,Covered Parking,Security",Al Sadd
10000,Apartment,171,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water,Walk-in Closet",The Pearl
8500,Apartment,160,2+Maid,4,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool",West Bay
7000,Apartment,130,2,2,,,Al Sadd
6000,Apartment,100,2,2,Furnished,"Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",Fereej Bin Omran
7500,Apartment,167,2+Maid,2,Partly furnished,"Built in Wardrobes,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool",West Bay
4000,Apartment,75,2,2,Partly furnished,"Children's Play Area,Kitchen Appliances,Security",Al Muntazah
12000,Apartment,165,2,2,Furnished,"Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
9000,Apartment,120,2,3,Furnished,"Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",West Bay
6000,Apartment,80,2,1,,,Al Sadd
13500,Apartment,180,2,3,,,The Pearl
3250,Apartment,110,2,2,Unfurnished,Pets Allowed,Al Mansoura
10000,Apartment,180,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,100,2,2,Furnished,"Built in Wardrobes,Central A/C,Covered Parking,Security,Shared Gym",Al Mansoura
5000,Apartment,60,2,3,Furnished,"Children's Play Area,Security,Shared Gym",Najma
5500,Apartment,67,2,2,,,Al Nasr
4000,Apartment,120,2,2,Unfurnished,"Pets Allowed,Security",Najma
7500,Apartment,145,2,2,Partly furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
4500,Apartment,80,2,2,Unfurnished,"Balcony,Concierge,Covered Parking,Shared Gym,Shared Pool",Al Mansoura
4850,Apartment,100,2,1,,,Abu Hamour
14500,Apartment,156,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water,Walk-in Closet",The Pearl
10385,Apartment,172,2,2,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Shared Gym,Shared Pool",The Pearl
9500,Apartment,138,2,3,Furnished,"Built in Wardrobes,Central A/C,Concierge,Pets Allowed,Shared Gym,Shared Pool",West Bay
8000,Apartment,94,2,2,Furnished,"Built in Wardrobes,Central A/C,Concierge,Pets Allowed,Security,Shared Gym,Shared Pool",West Bay
5500,Apartment,80,2,2,Furnished,"Kitchen Appliances,Security",Al Thumama
7000,Apartment,94,2,2,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Security,Shared Gym,Shared Pool,Shared Spa",West Bay
5400,Apartment,120,2,2,Furnished,"Covered Parking,Kitchen Appliances,Security,Shared Gym",Fereej Bin Omran
12000,Apartment,190,2,3,Furnished,"Balcony,Central A/C,Pets Allowed,Security,Shared Pool",The Pearl
6000,Apartment,95,2,1,Furnished,Central A/C,Al Sadd
20900,Apartment,364,2,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
14000,Apartment,138,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Maid Service,Pets Allowed,Security,Shared Pool,View of Landmark,View of Water,Walk-in Closet",The Pearl
12500,Apartment,190,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
13000,Apartment,157,2+Maid,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Maids Room,Security,Shared Gym,Shared Pool,View of Water",The Pearl
12500,Apartment,186,2+Maid,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool,Shared Spa,View of Water,Walk-in Closet",The Pearl
19000,HotelApartments,143,2,2,Furnished,"Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Maid Service,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,View of Water,Walk-in Closet",West Bay
11500,Apartment,175,2,2,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",The Pearl
5500,Apartment,125,2,2,Furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Pets Allowed,Security",Al Nasr
9500,Apartment,120,2,2,Partly furnished,"Central A/C,Covered Parking,Shared Gym,Shared Pool",West Bay
5500,Apartment,100,2,2,,,Al Mansoura
13500,Apartment,156,2,2,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Security,Shared Gym,Shared Pool",Musheireb
10500,Apartment,175,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",The Pearl
12000,Apartment,180,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
7500,Apartment,96,2,3,Furnished,"Concierge,Kitchen Appliances,Maid Service,Security,Shared Gym,Shared Pool,View of Water",West Bay
12000,Apartment,164,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",The Pearl
7600,Compound,175,2,2,Unfurnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Private Garden,Shared Gym,Shared Pool",Abu Hamour
13000,Apartment,157,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
14000,Apartment,136,2,3,Unfurnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water,Walk-in Closet",The Pearl
14000,Apartment,180,2+Maid,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
8770,Apartment,125,2,2,Partly furnished,"Balcony,Barbecue Area,Built in Wardrobes,Children's Play Area,Children's Pool,Concierge,Covered Parking,Kitchen Appliances,Lobby in Building,Networked,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool,Shared Spa,Study,View of Landmark,Walk-in Closet",Al Waab
13500,Apartment,186,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Kitchen Appliances,Maid Service,Security,Shared Gym,Shared Pool,Shared Spa,View of Water,Walk-in Closet",The Pearl
13500,Villa,200,2,2,,,Muaither Area
12000,Apartment,180,2,3,,,The Pearl
7500,Apartment,167,2+Maid,4,Unfurnished,"Built in Wardrobes,Central A/C,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool",West Bay
12500,Apartment,165,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Shared Gym,Shared Pool,View of Water",The Pearl
5000,Apartment,95,2,2,Furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Security",Najma
10000,Apartment,125,2,3,Partly furnished,"Balcony,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
11000,Apartment,180,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water,Walk-in Closet",The Pearl
6500,Apartment,120,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym",Old Airport Road
5000,Apartment,85,2,2,Furnished,"Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances",Najma
13500,Apartment,161,2,3,Furnished,"Balcony,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Private Gym,Private Pool,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
12000,Apartment,186,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
4500,Apartment,90,2,2,Furnished,Covered Parking,Al Mansoura
5500,Apartment,120,2,2,Furnished,"Built in Wardrobes,Shared Gym",Al Sadd
15600,Apartment,167,2,2,,,The Pearl
11000,Apartment,174,2,2,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",The Pearl
6800,Apartment,100,2,3,Furnished,"Balcony,Built in Wardrobes,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",Al Nasr
12000,Apartment,176,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
8000,Apartment,125,2,2,Furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Shared Gym,Shared Pool",Fereej Bin Mahmoud
5000,Apartment,100,2,2,Furnished,"Covered Parking,Kitchen Appliances",Najma
5000,Apartment,95,2,2,Furnished,"Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Security",Najma
